endTime,artistName,trackName,msPlayed
2022-06-01 17:07,Kendrick Lamar,FEEL.,94286
2022-06-01 17:52,Kendrick Lamar,FEEL.,8614
2022-06-01 17:57,Lord Huron,Long Lost,284687
2022-06-01 18:02,Lord Huron,Love Me Like You Used To,104605
2022-06-01 18:09,Lord Huron,Love Me Like You Used To,116378
2022-06-01 18:15,Lord Huron,Harvest Moon - Recorded at Spotify Studios NYC,346373
2022-06-01 18:18,Lord Huron,Ends of the Earth,23657
2022-06-01 20:26,Lord Huron,Ends of the Earth,260745
2022-06-01 20:29,Lord Huron,Not Dead Yet,177366
2022-06-01 21:27,Lord Huron,When the Night is Over,311226
2022-06-01 21:54,Lord Huron,The Ghost on the Shore,271117
2022-06-01 22:51,Lord Huron,The Ghost on the Shore,6392
2022-06-01 22:54,Lord Huron,Wait by the River,191306
2022-06-01 22:58,Lord Huron,I Lied (with Allison Ponthier),234383
2022-06-01 23:49,Lord Huron,Mine Forever,288283
2022-06-01 23:50,Lord Huron,The Moon Doesn’t Mind,70813
2022-06-01 23:55,Lord Huron,Emerald Star,278533
2022-06-02 00:06,Lord Huron,Lost in Time and Space,284706
2022-06-02 00:09,Lord Huron,Secret of Life,230533
2022-06-02 00:14,Hozier,From Eden,283466
2022-06-02 00:18,The Oh Hellos,Hello My Old Heart,256006
2022-06-02 00:21,Dr. Dog,Where'd All the Time Go?,179832
2022-06-02 00:25,The Paper Kites,Paint,191773
2022-06-02 00:30,Lord Huron,When the Night is Over,269385
2022-06-02 05:09,alt-J,Left Hand Free,2693
2022-06-02 05:13,Tame Impala,Borderline,237800
2022-06-02 05:17,The Wombats,Method to the Madness,273671
2022-06-02 05:21,Her's,What Once Was,255067
2022-06-02 05:25,Sure Sure,Warm Animal,211146
2022-06-02 05:29,alt-J,Breezeblocks,227080
2022-06-02 05:33,Dr. Dog,Where'd All the Time Go?,234800
2022-06-02 05:36,TV Girl,Lovers Rock,213920
2022-06-02 05:41,The Strokes,The Adults Are Talking,309053
2022-06-02 05:45,Cage The Elephant,Trouble,225973
2022-06-02 05:48,Colony House,You Know It,182266
2022-06-02 05:51,Wallows,Pleaser,187895
2022-06-02 05:56,Florence + The Machine,Dog Days Are Over,251840
2022-06-02 05:57,Palace,Live Well,94500
2022-06-02 14:22,Palace,Live Well,155344
2022-06-02 14:25,Bad Suns,Daft Pretty Boys,187013
2022-06-02 14:30,The Backseat Lovers,Kilby Girl,282205
2022-06-02 14:36,The 1975,Somebody Else,347520
2022-06-02 14:39,HUNNY,Televised,194716
2022-06-02 14:43,Glass Animals,Youth,230693
2022-06-02 14:47,Declan McKenna,Brazil,252306
2022-06-02 14:49,Vampire Weekend,A-Punk,137760
2022-06-02 14:55,Tame Impala,"New Person, Same Old Mistakes",363240
2022-06-02 14:59,Gus Dapperton,"Prune, You Talk Funny",212701
2022-06-02 15:03,Wallows,I Don't Want to Talk,223533
2022-06-02 15:06,Hazel English,Shaking,213297
2022-06-02 15:09,Wallows,OK,193293
2022-06-02 15:13,Hippo Campus,Buttercup,226610
2022-06-02 15:17,Cage The Elephant,Come a Little Closer,229346
2022-06-02 15:21,Peach Pit,Black Licorice,219826
2022-06-02 15:25,Dayglow,Can I Call You Tonight?,278769
2022-06-02 15:28,Surf Curse,Freaks,147062
2022-06-02 15:31,Tame Impala,Feels Like We Only Go Backwards,192960
2022-06-02 15:35,Briston Maroney,Under My Skin,253777
2022-06-02 15:39,The Hails,Younger,227110
2022-06-02 15:42,Peach Pit,Alrighty Aphrodite,207813
2022-06-02 15:46,MGMT,Electric Feel,229640
2022-06-02 15:50,Dayglow,Fuzzybrain,219428
2022-06-02 15:55,Lord Huron,Long Lost,284687
2022-06-02 15:58,Wallows,These Days,202626
2022-06-02 16:01,Phoebe Bridgers,Kyoto,184524
2022-06-02 16:04,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2022-06-02 16:07,Local Natives,Dark Days,180413
2022-06-02 16:10,Saint Motel,My Type,204811
2022-06-02 16:14,Two Door Cinema Club,What You Know,191706
2022-06-02 16:17,carpetgarden,Westside,180020
2022-06-02 16:19,Steve Lacy,Dark Red,173104
2022-06-02 16:20,Still Woozy,Goodie Bag,0
2022-06-02 16:27,Steve Lacy,Dark Red,131050
2022-06-02 19:15,Tyla Jane,energy,426
2022-06-03 22:09,Palace,Live Well,249840
2022-06-03 22:11,Vampire Weekend,A-Punk,137760
2022-06-03 22:15,Dayglow,Fuzzybrain,219428
2022-06-03 22:18,Cage The Elephant,Cigarette Daydreams,208760
2022-06-03 22:22,Peach Pit,Alrighty Aphrodite,207813
2022-06-03 22:25,Saint Motel,My Type,204811
2022-06-03 22:28,Current Joys,New Flesh,167986
2022-06-03 22:31,Colony House,You Know It,182266
2022-06-03 22:34,Hippo Campus,Bambi,194400
2022-06-03 22:37,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2022-06-03 22:46,Electric Guest,Troubleman,528733
2022-06-03 22:50,Her's,What Once Was,255067
2022-06-03 22:53,late night drive home,Stress Relief,205714
2022-06-03 22:57,Briston Maroney,I've Been Waiting,211530
2022-06-03 23:01,alt-J,Breezeblocks,227080
2022-06-03 23:06,Alfie Templeman,Stop Thinking (About Me),251061
2022-06-03 23:10,Hot Flash Heat Wave,Gutter Girl,224714
2022-06-03 23:14,Goth Babe,Weekend Friend,209454
2022-06-03 23:17,Mac DeMarco,My Kind of Woman,190845
2022-06-03 23:20,Vansire,Metamodernity,162663
2022-06-03 23:23,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-06-03 23:26,Glass Animals,Youth,230693
2022-06-03 23:29,Surf Curse,Freaks,147062
2022-06-03 23:33,Phoenix,Lisztomania,241640
2022-06-03 23:37,Arctic Monkeys,505,253586
2022-06-03 23:40,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530
2022-06-03 23:43,Bad Suns,Violet,198400
2022-06-03 23:45,Vacations,Relax,158573
2022-06-03 23:52,Her's,Cool with You,375656
2022-06-03 23:55,Wallows,Pleaser,187895
2022-06-03 23:59,Hippo Campus,Buttercup,226610
2022-06-04 00:03,MGMT,Electric Feel,229640
2022-06-04 00:06,Jelani Aryeh,Stella Brown,186324
2022-06-04 00:09,Hippo Campus,Bad Dream Baby,178150
2022-06-04 00:12,HUNNY,Televised,194716
2022-06-04 00:13,Peach Pit,Tommy's Party,38619
2022-06-04 01:38,Peach Pit,Tommy's Party,322967
2022-06-04 02:05,The Backseat Lovers,Kilby Girl,209507
2022-06-04 15:28,The Backseat Lovers,Kilby Girl,72963
2022-06-04 15:32,Cage The Elephant,Telescope,228293
2022-06-04 15:34,Cage The Elephant,Telescope,4757
2022-06-04 15:34,Declan McKenna,Brazil,129006
2022-06-04 15:35,The Backseat Lovers,Kilby Girl,7146
2022-06-04 16:39,Grouplove,Tongue Tied,218013
2022-06-04 17:22,The Backseat Lovers,Kilby Girl,282205
2022-06-04 17:26,Cage The Elephant,Telescope,228293
2022-06-04 17:30,Declan McKenna,Brazil,252306
2022-06-04 17:33,The Technicolors,Space Cadet,191757
2022-06-04 18:45,Wallows,OK,193293
2022-06-04 18:48,Two Door Cinema Club,What You Know,191706
2022-06-04 20:04,The Wombats,Kill the Director,161560
2022-06-04 20:09,The Strokes,The Adults Are Talking,309053
2022-06-04 20:11,Mild High Club,Homage,131117
2022-06-05 15:27,Mild High Club,Homage,46375
2022-06-05 15:32,Dayglow,Can I Call You Tonight?,278769
2022-06-05 16:40,Sure Sure,Warm Animal,211146
2022-06-05 19:04,The Backseat Lovers,Maple Syrup,218961
2022-06-06 16:12,The Backseat Lovers,Maple Syrup,139
2022-06-06 16:16,Briston Maroney,Under My Skin,253777
2022-06-06 16:19,Local Natives,Dark Days,180413
2022-06-06 17:59,Tame Impala,Feels Like We Only Go Backwards,90787
2022-06-06 18:28,Tame Impala,Feels Like We Only Go Backwards,102448
2022-06-06 18:30,Tame Impala,Eventually,132641
2022-06-06 18:43,Tame Impala,Eventually,185957
2022-06-06 18:44,Lonely God,Marlboro Nights,68522
2022-06-06 18:46,Vacations,Honey,120720
2022-06-07 15:19,Vacations,Honey,18893
2022-06-07 15:22,Matt Maltese,madhouse,211075
2022-06-07 15:25,Dayglow,Close To You,194693
2022-06-07 15:28,Vundabar,Alien Blues,147719
2022-06-07 15:33,The Technicolors,Space Cadet,288835
2022-06-07 15:37,The Backseat Lovers,Pool House,269411
2022-06-07 15:40,beabadoobee,Apple Cider,178918
2022-06-07 15:45,Goth Babe,Sometimes,262736
2022-06-07 15:48,Cage The Elephant,Come a Little Closer,229346
2022-06-07 15:52,Cub Sport,Come on Mess Me Up,203640
2022-06-07 15:55,BØRNS,Electric Love,218106
2022-06-07 15:59,Dayglow,Fuzzybrain,219428
2022-06-07 16:02,Still Woozy,That's Life,147653
2022-06-07 16:05,boy pablo,Feeling Lonely,197946
2022-06-07 16:46,Cage The Elephant,Flow,208200
2022-06-07 16:49,Wallows,These Days,202626
2022-06-07 16:52,Yot Club,The Bay,167449
2022-06-07 16:55,Wallows,Scrawny,166520
2022-06-07 16:58,Jordana,Better in the Dark,155500
2022-06-07 17:01,Sarah Kinsley,The King,206373
2022-06-07 17:04,WILLOW,Wait a Minute!,196520
2022-06-07 17:07,Her's,Speed Racer,151722
2022-06-07 17:10,Yot Club,Spiral Stairs,146026
2022-06-07 17:13,Wallows,Quarterback,180386
2022-06-07 17:16,Crumb,Balloon,185746
2022-06-07 17:19,mxmtoon,fever dream,196480
2022-06-07 17:21,Dayglow,Something,114320
2022-06-07 17:22,Joy Again,Kim,16478
2022-06-07 17:51,Joy Again,Kim,102938
2022-06-07 17:51,Dominic Fike,Chicken Tenders,14147
2022-06-07 17:57,ROLE MODEL,hello!,188546
2022-06-07 18:01,Peach Pit,Shampoo Bottles,224266
2022-06-07 19:23,Djo,Roddy,12314
2022-06-08 00:02,Djo,Roddy,240921
2022-06-08 00:07,Dayglow,False Direction,277200
2022-06-08 00:12,The Backseat Lovers,Watch Your Mouth,271176
2022-06-08 00:14,Dominic Fike,Why,139906
2022-06-08 00:18,Dr. Dog,Heart It Races - Cover Version,231880
2022-06-08 00:21,Two Door Cinema Club,This Is the Life,210733
2022-06-08 00:25,The Japanese House,Saw You In A Dream,208280
2022-06-08 00:27,Beach Bunny,Cloud 9,147350
2022-06-08 00:30,The Rare Occasions,Backwards,176760
2022-06-08 00:31,Mt. Joy,Julia,61324
2022-06-08 15:02,Mt. Joy,Julia,129177
2022-06-08 15:06,Peach Pit,Brian's Movie,233933
2022-06-08 15:09,Cage The Elephant,Take It or Leave It,207320
2022-06-08 15:14,Wallows,At the End of the Day,233466
2022-06-08 15:17,Dayglow,Balcony,151266
2022-06-08 15:19,Lonely God,Marlboro Nights 2,149068
2022-06-08 16:35,Strawberry Guy,Sun Outside My Window,201226
2022-06-08 16:38,Sir Chloe,Walk You Home,168364
2022-06-08 16:40,ROLE MODEL,forever&more,91661
2022-06-08 17:31,ROLE MODEL,forever&more,84776
2022-06-08 17:34,Sipper,Dance In Room Song,171243
2022-06-08 17:37,girl in red,Body And Mind,186672
2022-06-08 17:42,Dayglow,Crying on the Dancefloor,263080
2022-06-08 17:43,Bleachers,Goodmorning,64474
2022-06-08 17:46,COIN,Talk Too Much,187133
2022-06-08 17:49,Saint Motel,Sweet Talk,192040
2022-06-08 17:52,Catfish and the Bottlemen,Kathleen,160886
2022-06-08 17:55,girl in red,i'll die anyway.,192612
2022-06-08 17:56,Briston Maroney,The Garden,79419
2022-06-08 18:00,Wallows,1980s Horror Film II,235272
2022-06-08 18:00,SALES,Thurs 6-25,3161
2022-06-08 18:51,SALES,Thurs 6-25,41656
2022-06-08 18:54,Joy Again,Looking Out for You,179499
2022-06-08 18:56,Harmless,Swing Lynn,146682
2022-06-08 19:00,Your Neighbors,Chicken,207849
2022-06-08 19:03,Briston Maroney,Caroline,205049
2022-06-08 19:07,Wallows,Hard to Believe,221000
2022-06-08 19:08,Dominic Fike,Westcoast Collective,107280
2022-06-08 19:15,Dayglow,Can I Call You Tonight?,278769
2022-06-08 19:20,Tame Impala,Eventually,318591
2022-06-08 19:25,The Backseat Lovers,Kilby Girl,282205
2022-06-08 19:29,Palace,Live Well,249840
2022-06-08 19:32,RAC,Passion,132746
2022-06-08 19:35,Alfie Templeman,Movies,197638
2022-06-08 19:38,Steve Lacy,Dark Red,173104
2022-06-08 19:41,The Wombats,Greek Tragedy,209557
2022-06-08 19:45,Dr. Dog,Where'd All the Time Go?,234800
2022-06-08 19:48,Still Woozy,Goodie Bag,146390
2022-06-08 19:52,Ralph Castelli,Morning Sex,175312
2022-06-08 19:55,Hozier,Jackie and Wilson,223120
2022-06-08 20:00,Briston Maroney,Under My Skin,253777
2022-06-08 20:02,Florence + The Machine,Dog Days Are Over,13874
2022-06-08 23:45,Florence + The Machine,Dog Days Are Over,1625
2022-06-08 23:46,Wallows,Are You Bored Yet? (feat. Clairo),1509
2022-06-08 23:48,Yot Club,Fly Out West,174211
2022-06-08 23:50,Lonely God,Marlboro Nights,68522
2022-06-08 23:51,girl in red,4am,110861
2022-06-09 01:59,Cuco,Dontmakemefallinlove,207692
2022-06-09 02:00,Rainbow Kitten Surprise,It's Called: Freefall,106310
2022-06-09 02:01,BROCKHAMPTON,1999 WILDFIRE,14140
2022-06-09 02:03,Still Woozy,Goodie Bag,146390
2022-06-09 02:05,Steve Lacy,C U Girl,129697
2022-06-09 02:08,Sammy Adams,All Night Longer,177093
2022-06-09 02:12,B.o.B,HeadBand (feat. 2 Chainz),220240
2022-06-09 02:13,Kid Quill,Kids in the Summer,71703
2022-06-09 02:19,Cherub,Doses & Mimosas,323253
2022-06-09 02:24,Mac Miller,The Spins,195873
2022-06-09 02:26,Will Paquin,Chandelier,127464
2022-06-09 02:31,Kid Cudi,Mr. Rager,294226
2022-06-09 02:35,Frank Ocean,Lost,234093
2022-06-09 02:38,Cage The Elephant,Come a Little Closer,229346
2022-06-09 02:42,Tame Impala,Eventually,198819
2022-06-09 13:25,Jalen Santoy,Foreplay,27353
2022-06-09 13:25,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,0
2022-06-09 13:29,Matt Maltese,madhouse,211075
2022-06-09 13:32,I DONT KNOW HOW BUT THEY FOUND ME,New Invention [Feat. Tessa Violet],191797
2022-06-09 13:37,carpetgarden,IDC,225017
2022-06-09 13:40,Andy Grammer,Fine By Me,172893
2022-06-09 13:44,Train,Drops of Jupiter (Tell Me),259933
2022-06-09 13:54,Frankie Valli,Can't Take My Eyes off You,203680
2022-06-09 13:58,Briston Maroney,Under My Skin,253777
2022-06-09 14:03,Palace,Live Well,249840
2022-06-09 14:07,The Technicolors,Space Cadet,288835
2022-06-09 14:11,Briston Maroney,I've Been Waiting,211530
2022-06-09 14:19,Christian Leave,Maybe,180028
2022-06-09 14:24,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),228764
2022-06-09 15:47,Steve Lacy,Dark Red,6757
2022-06-09 15:47,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255
2022-06-09 15:51,Cage The Elephant,Trouble,225973
2022-06-09 16:20,Vampire Weekend,A-Punk,137760
2022-06-09 16:22,Her's,What Once Was,117366
2022-06-09 19:47,Her's,What Once Was,137649
2022-06-09 20:02,Lord Huron,Not Dead Yet,172254
2022-06-09 20:34,Lord Huron,Not Dead Yet,5370
2022-06-09 20:55,Dr. Dog,Where'd All the Time Go?,234800
2022-06-09 20:59,MGMT,Electric Feel,229640
2022-06-09 21:53,Hazel English,Shaking,136972
2022-06-10 18:12,Hazel English,Shaking,76597
2022-06-10 18:15,Hippo Campus,Bad Dream Baby,178150
2022-06-10 18:21,Mt. Joy,Astrovan,186133
2022-06-10 18:24,boy pablo,"Dance, Baby!",198000
2022-06-10 18:28,Tame Impala,Feels Like We Only Go Backwards,192960
2022-06-10 18:31,Sure Sure,Warm Animal,178949
2022-06-10 23:12,Sure Sure,Warm Animal,32195
2022-06-10 23:15,Sipper,Dance In Room Song,171243
2022-06-10 23:18,Bad Suns,Daft Pretty Boys,187013
2022-06-10 23:20,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530
2022-06-10 23:24,Saint Motel,My Type,204811
2022-06-11 00:44,Arctic Monkeys,505,253845
2022-06-11 00:47,carpetgarden,Westside,180020
2022-06-11 00:52,The Technicolors,Space Cadet,263757
2022-06-11 01:17,Hippo Campus,Way It Goes,245456
2022-06-11 01:21,Wallows,These Days,202626
2022-06-11 01:24,Hippo Campus,Buttercup,226610
2022-06-11 01:28,Dayglow,Fuzzybrain,219428
2022-06-11 01:32,Grizzly Bear,Two Weeks,243160
2022-06-11 01:36,Vundabar,Alien Blues,42318
2022-06-11 05:13,Vundabar,Alien Blues,113583
2022-06-11 05:14,Peach Pit,Alrighty Aphrodite,36033
2022-06-11 05:17,Peach Pit,Alrighty Aphrodite,207813
2022-06-11 05:21,Greer,Bittersweet,235728
2022-06-11 15:05,Peach Pit,From 2 to 3,224392
2022-06-11 15:06,The Honeysticks,I Don't Love You Anymore,52706
2022-06-11 15:24,Dayglow,Can I Call You Tonight?,278769
2022-06-11 15:28,Phoebe Bridgers,Motion Sickness,229760
2022-06-11 15:32,Peach Pit,Peach Pit,268160
2022-06-11 17:36,Peach Pit,Peach Pit,18918
2022-06-11 17:39,Beach Bunny,Sports,164165
2022-06-11 17:41,The Wombats,Kill the Director,135748
2022-06-11 19:24,The Wombats,Kill the Director,25803
2022-06-11 19:27,Hazel English,Shaking,213297
2022-06-11 19:30,Current Joys,New Flesh,167986
2022-06-11 19:34,Local Natives,Coins,237693
2022-06-11 19:37,Saint Motel,My Type,204811
2022-06-11 19:39,Wet Leg,Too Late Now,123471
2022-06-11 19:41,Dayglow,Something,114320
2022-06-11 19:47,Wallows,Pleaser,187895
2022-06-11 19:49,alt-J,Breezeblocks,78375
2022-06-11 20:22,alt-J,Breezeblocks,148697
2022-06-11 20:26,Wallows,I Don't Want to Talk,223533
2022-06-11 20:51,Local Natives,Dark Days,180413
2022-06-11 20:54,Alfie Templeman,Happiness In Liquid Form,212824
2022-06-11 20:57,alt-J,Left Hand Free,173630
2022-06-11 21:01,Palace,Live Well,249840
2022-06-11 21:06,Florence + The Machine,Dog Days Are Over,251840
2022-06-11 21:09,Briston Maroney,I've Been Waiting,211530
2022-06-11 21:15,Grouplove,Raspberry,196026
2022-06-11 21:19,The Backseat Lovers,Maple Syrup,243529
2022-06-11 21:23,Young the Giant,Mind Over Matter,244693
2022-06-11 21:27,The Backseat Lovers,Kilby Girl,282205
2022-06-11 21:31,Dr. Dog,Nellie,217613
2022-06-11 21:59,Dayglow,Hot Rod,204014
2022-06-11 22:03,The Technicolors,Space Cadet,288835
2022-06-11 22:06,Lord Huron,Not Dead Yet,177366
2022-06-11 22:10,Tame Impala,Borderline,237800
2022-06-11 22:14,Goth Babe,Weekend Friend,209454
2022-06-11 22:17,Jelani Aryeh,Stella Brown,186324
2022-06-11 22:20,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-06-11 22:23,Cage The Elephant,Cigarette Daydreams,208760
2022-06-11 22:27,Peach Pit,Black Licorice,219826
2022-06-11 22:31,Her's,What Once Was,255067
2022-06-11 22:36,Briston Maroney,Under My Skin,253777
2022-06-11 22:38,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2022-06-11 22:42,Dr. Dog,Where'd All the Time Go?,234800
2022-06-11 22:46,Grouplove,Tongue Tied,218013
2022-06-11 22:49,HUNNY,Televised,194716
2022-06-11 22:52,Mac DeMarco,My Kind of Woman,190845
2022-06-11 22:55,Vacations,Honey,139605
2022-06-11 22:59,Declan McKenna,Brazil,252306
2022-06-11 23:03,Grizzly Bear,Two Weeks,243160
2022-06-11 23:07,Arctic Monkeys,505,253586
2022-06-11 23:08,Lonely God,Marlboro Nights,68522
2022-06-11 23:11,Sipper,Dance In Room Song,171243
2022-06-11 23:15,Hippo Campus,Way It Goes,245456
2022-06-11 23:18,Bad Suns,Daft Pretty Boys,187013
2022-06-11 23:21,Hippo Campus,Bad Dream Baby,178150
2022-06-11 23:24,Steve Lacy,Dark Red,173104
2022-06-11 23:55,Matt Maltese,madhouse,248617
2022-06-12 00:00,Dayglow,Can I Call You Tonight?,278769
2022-06-12 00:02,Still Woozy,Goodie Bag,146390
2022-06-12 00:16,The Technicolors,Space Cadet,288835
2022-06-12 00:20,The Backseat Lovers,Kilby Girl,282205
2022-06-12 00:24,Wallows,These Days,202626
2022-06-12 00:26,Steve Lacy,C U Girl,129697
2022-06-12 00:29,Vacations,Away,162333
2022-06-12 00:32,Briston Maroney,I've Been Waiting,211530
2022-06-12 00:36,The Wombats,Greek Tragedy,209557
2022-06-12 00:40,Palace,Live Well,249840
2022-06-12 00:43,Ralph Castelli,Morning Sex,175312
2022-06-12 00:44,Dominic Fike,Babydoll,97960
2022-06-12 00:47,Dayglow,Run the World!!!,176250
2022-06-12 00:53,Tame Impala,Eventually,318591
2022-06-12 00:56,Vacations,Friends,4921
2022-06-12 00:56,Gorillaz,Rhinestone Eyes,200173
2022-06-12 03:08,Vacations,Friends,147432
2022-06-12 03:10,Kid Bloom,"I Kissed a Girl, and She Kissed Me",155500
2022-06-12 04:16,Still Woozy,Cooks,86557
2022-06-12 16:56,Still Woozy,Cooks,86942
2022-06-12 16:59,Christian Leave,Your Life Your Time,160257
2022-06-12 17:03,Cage The Elephant,Spiderhead,222813
2022-06-12 18:27,Alfie Templeman,Film Scene Daydream,248970
2022-06-12 18:35,Vacations,Moving Out,190962
2022-06-12 18:37,Dayglow,Something,114320
2022-06-12 18:41,late night drive home,Stress Relief,205714
2022-06-12 19:28,Grizfolk,Shaky in the Knees,209480
2022-06-12 19:28,Hippo Campus,Ease up Kid - Demo,16911
2022-06-12 19:32,Christian Leave,10 Steps,209132
2022-06-12 21:19,Wallows,Pleaser,79618
2022-06-12 21:23,Glass Animals,Take A Slice,229717
2022-06-12 21:27,Matt Maltese,madhouse,211075
2022-06-12 21:33,joe p,Leaves,243000
2022-06-12 21:35,Miniature Tigers,Like or Like Like,158653
2022-06-12 21:39,Dr. Dog,Nellie,217613
2022-06-12 21:42,Cage The Elephant,Cigarette Daydreams,208760
2022-06-12 21:45,Will Paquin,Chandelier,127464
2022-06-12 21:48,Hippo Campus,Buttercup,226610
2022-06-12 21:53,The Backseat Lovers,Kilby Girl,282205
2022-06-12 21:55,Dominic Fike,Babydoll,97960
2022-06-12 21:59,Declan McKenna,Brazil,252306
2022-06-12 22:03,Dr. Dog,Where'd All the Time Go?,234800
2022-06-12 22:07,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',22115
2022-06-12 22:07,Red Hearse,Everybody Wants You,222240
2022-06-12 22:11,Steely Dan,Dirty Work,187400
2022-06-12 22:14,Steely Dan,Only A Fool Would Say That,176266
2022-06-12 22:19,Grateful Dead,Shakedown Street - 2013 Remaster,300209
2022-06-12 22:23,Cage The Elephant,Telescope,228293
2022-06-12 22:29,Glass Animals,Helium,328232
2022-06-12 22:34,Hippo Campus,Way It Goes,245456
2022-06-12 22:38,The Backseat Lovers,Maple Syrup,243529
2022-06-12 22:41,Peach Pit,From 2 to 3,224392
2022-06-12 22:42,Grouplove,Raspberry,7542
2022-06-14 17:38,Grouplove,Raspberry,188482
2022-06-14 17:44,Glass Animals,The Other Side Of Paradise,320654
2022-06-14 17:47,Vinyl Theatre,Masterpiece,220979
2022-06-14 17:50,Covey,////,161000
2022-06-14 17:53,Saint Motel,Sweet Talk,192040
2022-06-14 17:57,Peach Pit,Shampoo Bottles,224266
2022-06-14 19:37,COIN,Malibu 1992,341200
2022-06-14 19:41,Fitz and The Tantrums,Out of My League,209386
2022-06-14 19:44,Glass Animals,Tangerine,200583
2022-06-14 19:48,Wallows,I Don't Want to Talk,223533
2022-06-14 19:51,Grouplove,Tongue Tied,218013
2022-06-14 20:06,Hippo Campus,Bad Dream Baby,178150
2022-06-14 20:09,Peach Pit,Alrighty Aphrodite,207813
2022-06-14 20:35,COIN,Talk Too Much,187133
2022-06-14 20:38,Twenty One Pilots,Tear in My Heart,188493
2022-06-14 20:40,Glass Animals,Dreamland,148072
2022-06-14 21:40,Glass Animals,Dreamland,55426
2022-06-15 00:38,Phoebe Bridgers,Motion Sickness,229760
2022-06-15 00:42,Goth Babe,Weekend Friend,209454
2022-06-15 00:45,The Wombats,Greek Tragedy,171232
2022-06-15 02:04,The Wombats,Greek Tragedy,38315
2022-06-15 02:07,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190
2022-06-15 02:10,HUNNY,Televised,194716
2022-06-15 02:13,ROLE MODEL,hello!,126231
2022-06-15 03:40,Phoebe Bridgers,Kyoto,184524
2022-06-15 03:43,Cage The Elephant,Come a Little Closer,187235
